doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2025-9k7p7,Machine Learning-Accelerated Screening of Hydroquinone Analogs for Proton-Coupled Electron Transfer ,"Proton-coupled electron transfer (PCET) mediated by hydroquinone and related molecules is key to natural and artificial energy conversion. The reactivity of these molecules depends on their bond dissociation free energy (BDFE), but studying the relationship between structure and thermochemistry across chemical space has been limited by computational expense. Here, we present the first use of the AIMNet2 neural network potential to calculate average BDFE (BDFEavg) values for the 2H+/2e− dehydrogenation of about 200,000 hydroquinone-like compounds, including vicinal diamines, diols, and dithiols. Benchmarking against DFT calculations for 168 substituted ortho-phenylenediamines (opda) shows good agreement (R² > 0.9). 
Our analysis finds that BDFEavg ranges from 50 to 80 kcal/mol and can be systematically tuned by modifying the backbone and N-substitution: electron-withdrawing groups raise BDFEavg by up to 15 kcal/mol, while lower aromaticity in furan and thiophene backbones decreases BDFEavg by approximately 10 kcal/mol compared to phenyl systems. We developed an additive ""offset model"" that allows separate investigation of backbone and sidechain effects. Validation through cyclic voltammetry and reactivity studies with quinone oxidants for selected compounds supports the computational results. This extensive thermochemical database and web-based prediction tool offer valuable resources for designing PCET reagents for catalysis, energy storage, and biomedical uses.
",Theoretical and Computational Chemistry; Catalysis; Energy; Machine Learning; Redox Catalysis; Fuel Cells,2025-11-06T01:46:10.768Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69038c90113cc7cfff0a08c0/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69037fed113cc7cfff05fae0/original/machine-learning-accelerated-screening-of-hydroquinone-analogs-for-proton-coupled-electron-transfer.pdf
10.26434/chemrxiv-2025-1psv7,Steering Langevin dynamics towards transition states using collective-variable-free resampling,"Exploring the potential energy surface to sample transition state regions is crucial to understand the atomic processes that govern chemical reactivity. Ideally, the exploration does not require any collective variables that are based on prior chemical domain knowledge. With this in mind, we adapt the stochastic saddle point dynamics algorithm (SSPD) and assess its applicability to increasingly complex systems. We motivate the adaptation of the original SSPD algorithm using a simple 2D toy potential and illustrate why it is necessary to converge to reactive transition state regions. We then demonstrate that the adapted SSPD can efficiently sample the high-dimensional isomerization reaction of a seven-atom Lennard-Jones cluster. Combining SSPD with an automatically differentiable machine-learned interatomic potential, we study decomposition reactions of isopropanol. Thereby, we demonstrate how to target distinct reaction pathways in systems with multiple competing reactions. Finally, we apply the same framework to CO dissociation on a flat Co surface and show how finite-temperature effects influence the transition pathway from the initial minimum to the transition state.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational; Machine Learning,2025-11-05T12:44:27.114Z,"[{'title': 'Supplementary Information for Steering Langevin dynamics towards transition states using collective-variable-free resampling', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6904c3d9ef936fb4a2998bc6/original/supplementary-information-for-steering-langevin-dynamics-towards-transition-states-using-collective-variable-free-resampling.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6904bf4f113cc7cfff5babb4/original/steering-langevin-dynamics-towards-transition-states-using-collective-variable-free-resampling.pdf
10.26434/chemrxiv-2025-7sd54,System-specific reparameterization of density functionals with machine learning: application to spin-splitting energies of transition metal complexes,"Accurate estimates of the spin-splitting energy (SSE) are essential for proper modeling of transition metal complex (TMC) catalysts and functional materials but are notoriously challenging to achieve. Over a large set of over 450 TMCs, we demonstrate that adding Hartree–Fock exchange (HFX) to semilocal density functionals (e.g., PBE or SCAN) in a system-specific fashion provides the flexibility to significantly reduce errors relative to reference wavefunction theory (i.e., DLPNO-CCSD(T)) values. Nevertheless, to do so requires that one knows the correct amount of HFX to add to the functional, which is system-dependent. We show that global reparameterizations, optimal ionization potential tuning, and machine learning models trained on atomic properties and molecular connectivity are all insufficient to reliably improve results relative to standard hybrid functionals. Instead, we utilize a Behler–Parrinello neural network trained on the electron density generated by a hybrid functional to predict the optimal amount of HFX to include, achieving errors on the unseen test set of <5% HFX, corresponding to 3–4 kcal/mol errors. These results are competitive with the best single functionals on these data sets, as well as previous approaches that utilize system-specific functional recommendation, providing a path to a ML-derived self-tuning functional based on the electron density. This approach provides a practical and interpretable way to increase the accuracy of density functionals, which will enable more reliable and efficient screening of chemical space.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Machine Learning,2025-11-05T11:40:51.405Z,"[{'title': 'Supporting information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6904cfc5ef936fb4a29b2256/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6904c96d113cc7cfff5f09e4/original/system-specific-reparameterization-of-density-functionals-with-machine-learning-application-to-spin-splitting-energies-of-transition-metal-complexes.pdf
10.26434/chemrxiv-2025-chlcc-v2,"Machine-Learning Adaptivity, DFT-Level Accuracy, and Semi-Empirical Quantum-Chemistry Speed with Neural-Network Extended Tight-Binding","Fast, general, and interpretable quantum accuracy remains challenging. We introduce Neural‑Network Extended Tight‑Binding (NN‑xTB), a Hamiltonian‑preserving scheme that augments the explicit GFN2‑xTB operator with small, bounded, environment‑dependent shifts to a compact set of physically interpretable parameters predicted by an E(3)‑equivariant encoder. NN‑xTB confines learning to atom/shell local parameters and to a few global scalings, enhancing local chemical adaptivity while preserving analytic long‑range limits, native charge and spin treatment, and self‑consistency, and  ensuring that all observables are derived from a single adapted electronic state.  
Across complementary benchmarks, NN‑xTB attains DFT‑like accuracy at near‑xTB cost. On GMTKN55 it achieves a WTMAD‑2 of 5.6 kcal/mol (versus   25.0 kcal/mol for GFN2‑xTB and 9.3 kcal/mol for g‑xTB). Relative to strong equivariant Machine Learned Interatomic Potentials (MLIPs), NN‑xTB yields the lowest force MAE on 8/10 molecules for the rMD17 dataset and delivers 10–40% RMSE reductions on large subsets of MACEOFF23 and SPICE. Under temperature shift on the 3BPA dataset, errors remain substantially below competing MLIPs up to 1200 K, indicating stronger out‑of‑distribution generalization. On VQM24, the vibrational‑frequency MAE drops from 200.6 (GFN2‑xTB) to 12.7 cm^{-1} (>90% reduction). The neural component adds <20% wall‑time overhead, preserving the throughput that motivates semi‑empirical quantum methods.  
By adapting the Hamiltonian rather than directly regressing energies or forces, NN-xTB bridges much of the accuracy gap to DFT while retaining interpretability, correct asymptotics, and robustness, offering a practical route to quantum-accurate molecular simulation and modeling at scale.",Theoretical and Computational Chemistry; Physical Chemistry; Theory - Computational; Machine Learning; Quantum Mechanics,2025-11-05T09:23:45.063Z,"[{'title': 'Supplementary Information: Machine-Learning Adaptivity, DFT-Level Accuracy, and Semi-Empirical Quantum-Chemistry Speed with Neural-Network Extended Tight-Binding', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69053bb5ef936fb4a2aac23a/original/supplementary-information-machine-learning-adaptivity-dft-level-accuracy-and-semi-empirical-quantum-chemistry-speed-with-neural-network-extended-tight-binding.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69053bb5ef936fb4a2aac231/original/machine-learning-adaptivity-dft-level-accuracy-and-semi-empirical-quantum-chemistry-speed-with-neural-network-extended-tight-binding.pdf
10.26434/chemrxiv-2025-46p89-v2,"MolecularWeb Democratizes Web-Based, Immersive, Multiuser Molecular Graphics And Modeling","For decades, molecular visualization software has been fundamental to education and research in chemistry, structural biology, and materials science. These tools have enabled the inspection of structures, dynamics, and interactions, yet their reliance on two-dimensional (2D) interfaces imposes persistent limitations. Traditional screen–mouse systems are poorly suited to conveying the inherently three-dimensional (3D) nature of molecules, and thoughtful manipulation of structures remains cumbersome even for expert users. Such barriers are particularly acute for students and occasional users, for whom intuitive understanding is critical. Immersive technologies under the umbrella of eXtended Reality (XR)—including Augmented Reality (AR) and Virtual Reality (VR)—offer a paradigm shift. By situating molecules directly in 3D space, XR facilitates both perception and manipulation, making abstract concepts more tangible. Educational benefits include heightened engagement and improved spatial reasoning, while for research XR offers more fluid collaborative exploration of molecular systems. Historically, adoption was limited by expensive, bulky hardware and complex software installation. The WebXR standard now addresses these issues by enabling cross-platform immersive experiences directly through browsers, eliminating installation barriers and improving accessibility. The MolecularWeb ecosystem (https://molecularweb.org) exploits these advances to deliver immersive molecular graphics and modeling widely. Its first platform, moleculARweb, brings “commodity AR” to everyday devices such as laptops and smartphones. Using simple fiducial markers or markerless AR, students can view and manipulate molecular structures in real time. Modules cover orbitals, VSEPR geometries, hydrogen bonding, and biomolecular assemblies, while Virtual Modeling Kits provide rudimentary molecular mechanics. Teachers report that these activities improve engagement and help clarify difficult concepts. To expand flexibility, the companion tool PDB2AR allows users to generate custom AR/VR scenes from Protein Data Bank entries, AlphaFold models, or objects exported from visualization software. These can be explored in stand-alone AR/VR or within MolecularWebXR, a multiuser immersive platform. MolecularWebXR provides shared virtual rooms where participants, represented as avatars, can examine curated content on chemistry, materials, and biology, or import their own structures. This framework has been deployed in classrooms, outreach events, and scientific meetings, highlighting its value as a medium for collaborative discussion. The most recent development, HandMol, moves beyond static visualization. Its prototypes enable multiuser, bare-handed manipulation of molecular structures with real-time feedback from molecular mechanics engines. Features include on-the-fly minimization, collaborative docking, seamless file exchange, and natural language control through language models. Soon to be integrated into MolecularWebXR, HandMol transforms immersive visualization into an interactive modeling environment suitable for both education and research. Together, these tools illustrate the progression from 2D visualization to dynamic, collaborative XR systems. By harnessing web technologies and integrating physics-based modeling with AI, the MolecularWeb ecosystem makes immersive molecular science broadly accessible, offering a glimpse of a future where teaching, learning, and discovery are more intuitive and interactive.",Theoretical and Computational Chemistry; Chemical Education; Theory - Computational; Machine Learning; Chemoinformatics - Computational Chemistry,2025-11-05T08:49:38.593Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6904a393113cc7cfff4c62a1/original/molecular-web-democratizes-web-based-immersive-multiuser-molecular-graphics-and-modeling.pdf
10.26434/chemrxiv-2025-dlr6c-v2,"Solvent-Inclusive ML/MM Simulations: Assessments of Structural, Dynamical, and Thermodynamic Accuracy","Chemical reactions in solution are central to biological function, synthetic chemistry, and materials design. Accurate modeling of these systems is essential for obtaining mechanistic insights, but remains computationally demanding. Hybrid machine-learned/molecular mechanics (ML/MM) simulations offer a promising compromise between quantum accuracy and computational efficiency. However, most existing ML/MM methods exclude solvent molecules from the ML region, limiting their ability to capture solvent-mediated reactivity. In this study, we introduce a solvent-inclusive ML/MM methodology that addresses this limitation. Our approach defines the ML and MM regions using a fixed spatial boundary, avoiding costly topology updates, and handles interactions across the boundary using a force-partitioning scheme. We evaluate our framework through simulations of bulk water and the solvent-mediated dissociation of formic acid using different ML region sizes. Our results reveal that structural and dynamical properties of bulk water are preserved for sufficiently large ML regions. Notably, we show that the choice of the potential energy surface representation for the ML and MM regions can affect these properties, especially at smaller ML region sizes. Our calculations of the free energy profiles for formic acid dissociation also show trends consistent with reference systems, but deviations are observed. We comment on potential reasons for these observations. Overall, our study highlights the promise of ML/MM approaches that are solvent-inclusive and provides directions for further development.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational; Machine Learning,2025-11-04T12:34:05.621Z,"[{'title': 'Supplemental Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68ffa010a482cba122597d2d/original/supplemental-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68ffa010a482cba122597d21/original/solvent-inclusive-ml-mm-simulations-assessments-of-structural-dynamical-and-thermodynamic-accuracy.pdf
10.26434/chemrxiv-2025-l6j8v,ProQSAR: A Modular and Reproducible Framework for Small-Data QSAR Modeling with Fit-and-Use Models,"Background: Quantitative structure–activity relationship (QSAR) models are central to computer-aided drug discovery and predictive toxicology, but practical adoption is often impeded by ad-hoc tooling, inconsistent validation protocols, and poor reproducibility. Objective: We introduce ProQSAR, a modular, reproducible workbench that formalizes end-to-end QSAR development while permitting independent use of each component. Methods: ProQSAR composes interchangeable modules for standardization, feature generation, splitting (including scaffold- and cluster-aware splits), preprocessing, outlier handling, scaling, feature selection, model training and tuning, statistical comparison, conformal calibration, and applicability-domain assessment. The pipeline can run end-to-end to produce versioned artifact bundles (serialized models, transformers, split indices, provenance metadata) and analyst-oriented reports suitable for deployment and audit. Results: On representative MoleculeNet benchmarks evaluated under Bemis–Murcko scaffold-aware protocols, ProQSAR attains state-of-the-art descriptor-based performance: the lowest mean RMSE across the regression suite (ESOL, FreeSolv, Lipophilicity; mean RMSE 0.658 ± 0.12), including a substantial improvement on FreeSolv (RMSE 0.494 vs. 0.731 for a leading graph method). For classification, ProQSAR achieves the top ROC–AUC on ClinTox (91.4%) while remaining competitive on BACE and BBBP (overall classification average 75.5 ± 11.4). Crucially, all predictions are accompanied by cross-conformal prediction and explicit applicability-domain flags that identify out-of-scope inputs, enabling calibrated, risk-aware decision support. Availability: ProQSAR is released on PyPI, Conda, and Docker Hub; all releases embed full provenance (parameters, package versions, checksums) to ensure reproducibility. Scientific contribution: ProQSAR (i) enforces best-practice, group-aware validation together with formal statistical comparisons across models, (ii) integrates calibrated uncertainty quantification (cross-conformal prediction) and applicability-domain diagnostics for interpretable, risk-aware predictions, and (iii) exposes both a composable developer API and a one-click pipeline that generates deployment-ready artifacts and human-readable reports, demonstrated on representative benchmarks.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Machine Learning; Chemoinformatics - Computational Chemistry,2025-11-04T08:43:57.453Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68ff98c2113cc7cfff68db09/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68e6a58abc2ac3a0e0f1aaed/original/pro-qsar-a-modular-and-reproducible-framework-for-small-data-qsar-modeling-with-fit-and-use-models.pdf
10.26434/chemrxiv-2025-j0vns,Parallel Procedures for Efficient Construction of Potential Energy Surfaces Based on Multireference Methods,"The exploration of potential energy surfaces is central to the understanding of reactions in the ground and excited states. The construction of potential energy surfaces with multireference methods are usually done sequentially, meaning the calculation usually starts from one geometry, and the molecular orbitals and configuration interaction coefficients are carried over to a successive geometry close to the previous geometry, and so on, ensuring fast and reliable convergence to the desired solution. While this is likely to yield smooth and reasonable potential energy surfaces, it can be slow due to having to wait until the previous calculation completes to start the calculation with the next geometry. When multiple computer processors are available, multiple geometries could theoretically be calculated in parallel, given that appropriate initial guess is provided. Based on this, in this work, we devise a set of procedures that balance the reliability of a sequential calculation to obtain the potential energy surfaces with the efficiency enabled by parallel computing to various degrees. We demonstrated the usefulness of the procedures in constructing ground-state potential energy curves of Cr2, Cu2, and Mg2 with complete active space self-consistent field and second-order n-electron valence state perturbation theory. We make a recommendation on procedures which can be used to maximize the parallelization of potential energy surface construction without sacrificing the quality of results.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational,2025-11-07T05:40:33.302Z,"[{'title': 'Supporting Information (PDF)', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6903d26c113cc7cfff1362af/original/supporting-information-pdf.pdf'}, {'title': 'Supporting Information (ZIP)', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69080bd1a482cba122afc635/original/supporting-information-zip.zip'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69039fd1ef936fb4a247fb77/original/parallel-procedures-for-efficient-construction-of-potential-energy-surfaces-based-on-multireference-methods.pdf
10.26434/chemrxiv-2025-fn75m,Density Functional Theory Prediction of Spin Ground States in FeN4-based Model Complexes for FeNC Catalysts,"FeNC catalysts hold promise as substitution materials for noble metal catalysts in electrochemical reactions such as the oxygen reduction reaction or the CO2 reduction reaction. However, both their geometric and electronic structure are still insufficiently understood, which is why computational models are needed for a detailed interpretation of spectroscopic and catalytic data. Since both spectroscopic and catalytic properties depend strongly on the electronic structure, reliable methods for predicting the spin ground state of the catalytic center are indispensable for meaningful theoretical investigations of FeNC catalysts. Therefore, we herein present computational protocols for the accurate prediction of spin ground states for FeNx environments based on a set of 21 molecular complexes using molecular and periodic DFT approaches. We tested density functionals from various rungs of Jacob's ladder, finding that the R2SCAN meta-GGA-functional performs well with both molecular and periodic approaches. In addition, the OPBE or the OLYP functionals perform equally well in the molecular protocols, and the HSE06 and B3LYP functionals yield good predictions in the periodic approach. We discuss the importance of additional components of the computational protocol, specifically dispersion correction and implicit solvation.",Theoretical and Computational Chemistry; Inorganic Chemistry; Theory - Inorganic; Transition Metal Complexes (Inorg.); Theory - Computational,2025-11-06T01:46:52.180Z,"[{'title': 'Supplementary Figures for ""Density Functional Theory Prediction of Spin Ground States in FeN4-based Model Complexes for FeNC Catalysts""', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69029860ef936fb4a2197114/original/supplementary-figures-for-density-functional-theory-prediction-of-spin-ground-states-in-fe-n4-based-model-complexes-for-fe-nc-catalysts.pdf'}, {'title': 'Supplementary Tables for ""Density Functional Theory Prediction of Spin Ground States in FeN4-based Model Complexes for FeNC Catalysts""', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6902988eef936fb4a2197f75/original/supplementary-tables-for-density-functional-theory-prediction-of-spin-ground-states-in-fe-n4-based-model-complexes-for-fe-nc-catalysts.xlsx'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69028f02ef936fb4a216a11c/original/density-functional-theory-prediction-of-spin-ground-states-in-fe-n4-based-model-complexes-for-fe-nc-catalysts.pdf
10.26434/chemrxiv-2025-3mng1-v2,PathGennie: Rapid Generation of Rare Event Pathways via Direction-Guided Adaptive Sampling Using Ultrashort Monitored Trajectories,"Generating mechanistic pathways of rare events like ligand unbinding or protein folding is a central challenge in molecular dynamics simulation of complex molecular processes. Here, we present PathGennie, a direction-guided adaptive sampling framework that rapidly generates transition pathways without external biasing forces or thermal perturbation. The method launches swarms of ultrashort (a few femtoseconds long), unbiased trajectories and selectively propagates only those that exhibit progress towards a defined goal in a possibly high-dimensional collective variable space, thus circumventing long waiting times while preserving the true dynamics. We demonstrate the broad applicability and efficiency of PathGennie by identifying multiple competing unbinding pathways for benzene in T4 lysozyme and imatinib from Abl kinase, as well as capturing the folding and unfolding transitions of the Trp-cage and Protein G fast-folding proteins. Multiple competing pathways have been identified that are consistent with earlier reports. The method generates physically meaningful transition pathways on a picosecond timescale (~10-100 ps) for these systems. Furthermore, we demonstrate that these pathways serve as excellent initial seeds for path sampling methods, e.g. weighted ensemble (WE) simulations, substantially accelerating the convergence of rate constants compared to standard WE protocols. The PathGennie software is freely available.",Theoretical and Computational Chemistry; Physical Chemistry; Computational Chemistry and Modeling; Theory - Computational; Statistical Mechanics,2025-11-05T08:24:37.947Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690447f0ef936fb4a2641737/original/supporting-information.pdf'}, {'title': 'Animation of protein folding pathway generated by PathGennie', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69045f20ef936fb4a2679ccd/original/animation-of-protein-folding-pathway-generated-by-path-gennie.mp4'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690447f0ef936fb4a2641728/original/path-gennie-rapid-generation-of-rare-event-pathways-via-direction-guided-adaptive-sampling-using-ultrashort-monitored-trajectories.pdf
