doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2025-45x7t,The Algebraic Spin-Tensor Approach: II. Matrix elements of the One-Electron Spin-Density Operator,"In this second installment of a three-part series, we extend the Algebraic Spin-Tensor Approach (ASTA), previously introduced for deriving segment values of coupling coefficients in genealogical configuration state functions (CSFs), to the explicit computation of expectation values and transition matrix elements of the triplet spin-density operator. This method avoids expansion into a full determinant basis, instead leveraging the operator structure inherent in the CSF coupling scheme to directly evaluate matrix elements. The approach enables a natural extension of the graphical unitary group approach (GUGA) to triplet spin-density operators, expressing matrix elements as products of segment values. We present the selection rules governing nonzero expectation values, introduce new segment shapes required for the GUGA formalism, and define the corresponding segment functions necessary for computing these values.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-12T12:46:53.301Z,"[{'title': 'Full derivation of all segment values', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e0cfdef936fb4a2f9a120/original/full-derivation-of-all-segment-values.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e0c42ef936fb4a2f98a20/original/the-algebraic-spin-tensor-approach-ii-matrix-elements-of-the-one-electron-spin-density-operator.pdf
10.26434/chemrxiv-2025-97nmm,Conceptual Framework for Innovating Non-Biological Drugs with 200-Fold Superior Efficacy and Safety Over Biologics in Oncology,"This conceptual framework proposes an out-of-the-box approach to innovate non-biological drugs that surpass biologics by 200-fold in efficacy and safety for cancer treatment. Integrating advanced paradigms from physics, chemistry, medicine, biology, engineering, and materials science, we delineate a multi-dimensional strategy leveraging quantum-inspired molecular design with Variational Quantum Eigensolver (VQE) computations, nanotechnology-enhanced delivery systems with EPR effect, and AI-driven optimization including Bayesian neural networks for personalized medicine. Rigorous mathematical derivations, including multi-compartment pharmacokinetic/pharmacodynamic (PK/PD) models, enhanced Bayesian inference with advanced MCMC techniques for uncertainty quantification, therapeutic index calculations, advanced global sensitivity analyses using Sobol indices and δ measures, and sensitivity analyses, underpin the framework. Realistic simulations via Python code demonstrate reproducibility and falsifiability, with extended time scales showing sustained efficacy. Supported by recent peer-reviewed references from prestigious journals, this self-contained theoretical manuscript advances oncology drug development.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Analytical Chemistry; Biochemical Analysis; Cell and Molecular Biology; Theory - Computational,2025-11-14T11:19:19.042Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6912365865a54c2d4a84a676/original/conceptual-framework-for-innovating-non-biological-drugs-with-200-fold-superior-efficacy-and-safety-over-biologics-in-oncology.pdf
10.26434/chemrxiv-2025-p4zt8,Relativistic effects are crucial for uranium-phosphorus bonding: A DFT study of cyclopentadienyluranium-phosphine complexes,"The influence of relativistic effects on the uranium–phosphorus bond in different cyclopentadienyluranium–phosphine complexes was systematically investigated using density functional theory (DFT). Calculations utilising the zeroth-order regular approximation (ZORA) and effective core potentials (ECPs) with varying levels of relativistic treatment (Dirac-Hartree-Fock, Wood-Boring, and non-relativistic) were compared. Structural parameters, bonding characteristics (via FMO, NBO, and QTAIM analyses), and bond dissociation energies were evaluated. While relativistic ECPs and ZORA reproduce experimental bond lengths and bonding character, non-relativistic calculations overestimate U–P bonds by more than 5% and underestimate covalency, with bond dissociation energies reduced by up to 47 kJ/mol. Non-relativistic calculations revealed a better energy match of the frontier orbitals, but these are outweighed by the improved orbital overlap when including relativistic effects. Our results demonstrate that relativistic effects are crucial for the accurate description of actinide-main group element bonds and highlight the necessity of including relativistic corrections for quantitative computational studies of heavy element chemistry.",Theoretical and Computational Chemistry; Inorganic Chemistry; Bonding; Lanthanides and Actinides; Theory - Computational,2025-11-14T09:06:11.085Z,"[{'title': 'Supplementary Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6911c0aa65a54c2d4a7863af/original/supplementary-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6911be5fef936fb4a26a0f79/original/relativistic-effects-are-crucial-for-uranium-phosphorus-bonding-a-dft-study-of-cyclopentadienyluranium-phosphine-complexes.pdf
10.26434/chemrxiv-2025-zvltv,Electronic-Structure Model for a Single Vacancy Defect,"We propose a first-principles electronic structure model for describing a single vacancy defect. Vacancy defects in semiconductors and insulators form color centers, whose localized trap states enable quantum functionalities. The properties of these defect states are affected by their interactions with the surrounding lattice and spin environments. Extensive theoretical efforts have been devoted to understanding such defect-environment couplings within periodic supercell models. While these approaches have provided valuable insights, accurate description of charged defects or nuclear motion associated with electron-phonon coupling requires approaching the dilute-defect limit, which in turn demands prohibitively large supercells and computational cost. Our new model eliminates the artificial periodicity inherent to the supercell model. A single defect is introduced into the pristine crystal under the assumption that the electronic density far from the defect remains nearly identical to that of the pristine system. For the insulating LiH-1D system, this assumption holds well, as neutral and charged defects form localized color centers consistent with the model. In contrast, for the metallic H-1D system, delocalized electronic behavior in charged defects violates this locality condition, limiting the applicability of the approach. We expect that this model can be broadly applicable to investigations of charged color centers and their interactions with the surrounding environment in insulating and semiconducting materials such as diamond, h-BN, transition-metal oxides, and dichalcogenides.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-14T07:03:40.048Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6910fef165a54c2d4a605114/original/electronic-structure-model-for-a-single-vacancy-defect.pdf
10.26434/chemrxiv-2025-mmz4b,"Benchmarking van der Waals Treatments for Transition Metal Dichalcogenides: NbS2, MoS2, TaS2, WS2, NbSe2, MoSe2, TaSe2, WSe2, NbTe2, MoTe2, TaTe2, and WTe2","Accurate treatment of van der Waals (vdW) interactions is essential for exploring the potential of transition metal dichalcogenides (TMDs) in sensing, energy storage, and catalysis. Here, we present a comprehensive benchmark of twelve representative 2H-phase TMDs: NbS2, MoS2, TaS2, WS2, NbSe2, MoSe2, TaSe2, WSe2, NbTe2, MoTe2, TaTe2, and WTe2, using a suite of density functional theory (DFT) approaches. These include the semi-local PBE functional (bare and with D2, D3, D3M, D3+BJD, and D3M+BJD corrections) and six non-local vdW density functionals (vdW-DF, vdW-DF2, vdW-DF-OB86, vdW-DF-OBK8, vdW-DF-CX, and vdW-DF2-B86R). The results reveal that while no single vdW scheme is universally superior, a consistent subset: PBE+D3, vdW-DF-CX, vdW-DF-OB86, and vdW-DF2-B86R, achieves a balanced and physically reliable description. Among these, vdW-DF-CX and vdW-DF2-B86R provide the most accurate and transferable performance, closely followed by the widely used PBE+D3, which remains a practical choice for adsorption and intercalation studies. In contrast, PBE+D2 shows erratic behavior for W- and Ta-based TMDs, while D3M-based corrections systematically overbind and original vdW-DF and vdW-DF2 underbind, leading to inaccurate layer separations. These results establish a clear hierarchy of vdW treatments for TMDs and provide concise, transferable guidelines for future first-principles studies of layered and hybrid materials where dispersive interactions are essential.",Theoretical and Computational Chemistry; Physical Chemistry; Materials Science; Theory - Computational,2025-11-13T12:42:09.539Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690f5ba6ef936fb4a2265f9b/original/benchmarking-van-der-waals-treatments-for-transition-metal-dichalcogenides-nb-s2-mo-s2-ta-s2-ws2-nb-se2-mo-se2-ta-se2-w-se2-nb-te2-mo-te2-ta-te2-and-w-te2.pdf
10.26434/chemrxiv-2025-t53z0-v2,Absolute Binding Affinity of a Phospholipid for a Membrane Protein,"The absolute binding affinity of a ligand determines site occupancy in functional assays and is a critical quantity for elucidating modulatory mechanisms. Established approaches for soluble ligands in enclosed cavities do not translate to lipophilic ligands on hydrophobic surfaces. These limitations impede efforts to resolve lipid-mediated mechanisms in transmembrane proteins. Here, we apply a formally exact computational method (Streamlined Alchemical Free Energy Perturbation, SAFEP) to calculate the absolute binding affinity of an anionic phospholipid for a potential modulatory site on a lipid-sensitive ion channel. Specifically, we calculate the affinity of palmitoyl-oleoyl phosphatidylglycerol (POPG) at a cryo-EM–suggested site on the Erwinia ligand-gated ion channel (ELIC). Within a double-decoupling scheme, we calculate the POPG bulk chemical potential in palmitoyl-oleoyl phosphatidylcholine (POPC)/POPG mixtures and the decoupling free energy from the cryo-EM–suggested site. We extend the restraint scheme of SAFEP to flexible chains and calculate an affinity of -9.7 +/- 0.8 kcal/mol for binding modes in which the glycerol backbone of POPG aligns with the cryo-EM lipid density. This value is consistent with our previous relative binding affinity calculations, while reducing the statistical error by a factor of three and relaxing assumptions required for that calculation. Unbiased simulations reveal that when the backbone is bound, the headgroup can adopt at least two distinct conformations, each interacting with protein residues with established functional implications. The bulk chemical potentials indicate weak non-ideality, showing modest reductions in excess chemical potential at 10–30 mol% POPG; these values can be paired with single decoupling of POPG from any site to avoid recalculating membrane non-ideality. Overall, our results confirm high POPG affinity for this site and demonstrate SAFEP as a tractable route for quantifying absolute lipid–protein affinities for membrane proteins in mixed lipid bilayers.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Bioinformatics and Computational Biology; Biophysics; Theory - Computational,2025-11-13T05:33:38.602Z,"[{'title': 'Supplementary Information for Absolute Binding Affinity of a Phospholipid for a Membrane Protein', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690cb7ef113cc7cfff8bffaa/original/supplementary-information-for-absolute-binding-affinity-of-a-phospholipid-for-a-membrane-protein.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690cb719a482cba1227b4048/original/absolute-binding-affinity-of-a-phospholipid-for-a-membrane-protein.pdf
10.26434/chemrxiv-2025-jv839-v3,Modeling chain relaxation in moderately entangled polyisoprene melts,"Chain relaxation in melts of moderately entangled macromolecules presents the first signs of topological constraints that are commonly manifested in the rheology of long commercial- grade polymers. In this study, we employ multiscale molecular dynamics simulations to examine the relaxation characteristics of model polyisoprene (PI) melts through the transition from the Rouse regime to entangled systems. We probed the impact of molecular weight and stereochemistry, and we evaluated the accuracy of theory in modeling the end-to-end relaxation. Our results support that trans-PI dynamics is distinct, with entanglements forming at a lower degree of polymerization than other compositions due to differences in the characteristic ratio and packing of this polymer. For all moderately entangled systems, modeling the end- to-end relaxation with the original Likhtman-McLeish theory with contour-length fluctuations presents deviations from recorded data both in the early-time and terminal regime. We propose numerical modifications that significantly improve the model for all systems studied without introducing additional parameters. Our approach allows accurate predictions for long macromolecules based on data from detailed simulations with moderately entangled polyisoprene systems.",Theoretical and Computational Chemistry; Polymer Science; Chemical Engineering and Industrial Chemistry; Polymer chains; Theory - Computational; Transport Phenomena (Chem. Eng.),2025-11-12T12:56:12.975Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e222ea482cba122af54fd/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e222ea482cba122af54ee/original/modeling-chain-relaxation-in-moderately-entangled-polyisoprene-melts.pdf
10.26434/chemrxiv-2025-58147,The Algebraic Spin-Tensor Approach: I. Matrix Elements of the One-Electron Density Operator,"In this communication, a part of a series of three, we present a novel method, the algebraic spin-tensor approach (ASTA), for evaluating matrix elements between genealogical configuration state functions (CSFs) over operators with spin properties analogous to those of spherical harmonics. In this first communication, we demonstrate how this method is applicable, for instance, to operators of the unitary group, such as E_ij, and to the matrix elements of the one-electron density matrix, as explicitly demonstrated herein. Unlike the traditional unitary group approach, which relies on recurrence relations to compute all possible matrix elements, or the graphical unitary group approach, which derives expressions for segment values used in a product-like construction of matrix elements via induction, the method introduced here takes a fundamentally different route. We show that segment values can be directly obtained from the action of the creation operators defining the genealogical CSFs, interacting with the creation and annihilation operators of the unitary group operator. This formulation not only resolves the ambiguity inherent in the segment values of the graphical unitary group approach but also facilitates a straightforward extension to matrix elements involving the one-particle triplet operator - the subject of a subsequent communication.  Furthermore, the new approach demonstrates that these matrix elements can be evaluated without resorting to an intermediate transformation to a determinant representation.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-12T12:44:07.397Z,"[{'title': 'Full derivation of all segment values', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e0c01113cc7cfffbe82bd/original/full-derivation-of-all-segment-values.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690e0ad2113cc7cfffbe665c/original/the-algebraic-spin-tensor-approach-i-matrix-elements-of-the-one-electron-density-operator.pdf
10.26434/chemrxiv-2025-g7rph,A graph-based algorithm for computing matrix elements of arbitrary operators between configuration state functions,"We present a graph-based algorithm for computing matrix elements of arbitrary second-quantized operators between configuration state functions (CSFs) defined in a genealogical scheme. Unlike Slater determinants, CSFs are spin-adapted and offer a more compact representation of many-electron wave functions, but their use in quantum chemical methods is often hindered by the complexity of evaluating matrix elements. Our approach leverages a graphical representation to efficiently encode the expansion of CSFs in terms of Slater determinants without explicitly constructing the full expansion. The algorithm applies operator sequences directly to the graph and computes overlaps via graph traversal, yielding matrix elements, and is completely general for any operator sequence. Numerical tests demonstrate that the method achieves machine-level precision and outperforms explicit determinant expansion by several orders of magnitude. This framework opens new possibilities for CSF-based implementations in selected and stochastic configuration interaction methods.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-12T04:56:20.775Z,"[{'title': 'Implementation and test data', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690b3b88ef936fb4a27ed7cd/original/implementation-and-test-data.zip'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690b3a67113cc7cfff43256d/original/a-graph-based-algorithm-for-computing-matrix-elements-of-arbitrary-operators-between-configuration-state-functions.pdf
10.26434/chemrxiv-2025-n0c01-v2,"Mapping Ab Initio Physical Theories to Computational Chemistry Methods: The Contributions of Classical Mechanics, Thermodynamics and Statistical Mechanics,
Electromagnetism, Relativity, Quantum Mechanics, and Quantum Field Theory","Ab initio quantum chemistry aims to predict molecular properties solely from fundamental physical constants
and system composition, without empirical parameterization. This review elucidates how this endeavor is built upon an interdependent hierarchy of physical theories, each contributing essential concepts and introducing inherent approximations. We trace the foundational role of Classical Mechanics via the Born-Oppenheimer approximation, which separates nuclear and electronic motion, and the establishment of the molecular
Hamiltonian through the synergy of Quantum Mechanics and Classical Electromagnetism.1,2 We detail how
thermodynamics and statistical mechanics provide the critical link between microscopic quantum states and
macroscopic observables via the partition function.3 The review further examines the mandatory incorporation
of Relativity for heavy elements, governed by the Dirac equation, and the formal power of Quantum Field
Theory, which provides the second quantization formalism underpinning high-accuracy methods like Coupled
Cluster theory.4,5 Finally, we explore the emerging frontier of quantum electrodynamics (QED) in chemistry,
where the electromagnetic field itself is quantized.6 The discussion is framed by the central trade-off between
the rigorous inclusion of physical effects—from electron correlation to relativistic and QED corrections—and
the associated computational cost. This synthesis demonstrates that the ongoing evolution of ab initio methods is a systematic effort to replace convenience-driven classical approximations with rigorous, unified physical theories, thereby extending the domain of the first-principles prediction.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-11T12:41:23.598Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690be2bea482cba122555a35/original/mapping-ab-initio-physical-theories-to-computational-chemistry-methods-the-contributions-of-classical-mechanics-thermodynamics-and-statistical-mechanics-electromagnetism-relativity-quantum-mechanics-and-quantum-field-theory.pdf
10.26434/chemrxiv-2025-0pw68,Comparative Study on the Catalytic Activity of [CoIII4O4] Heterocubanes in Alcohol Oxidation Reactions in Solution,"We report a comparative study on the catalytic oxidation of 2-propanol (i-PrOH), benzyl alcohol (BnOH), and cinnamyl alcohol (CnOH) in solution under moderate reaction conditions (65 °C ‒ 150 °C) using two tetranuclear CoIII-oxo complexes [Co4O4(O2CR)4(py)4] (R = Me 1, Et 2, py = pyridine) and three oxidants (O2, H2O2, tert-butyl hydroperoxide (TBHP)). TBHP was identified as the most active oxidant, resulting in turnover frequency (TOF) values ranging from 40 to 100 h‒1. The slightly larger carboxylate ligand in complex 2 favored aldehyde selectivities of the reactions but with lower conversion rates. Kinetic studies showed a second-order rate law, and mechanistic investigation confirmed the active participation of intermediately formed radicals in these oxidation reactions, since the alcohols were not oxidized in the presence of hydroquinone (radical scavenger). Quantum chemical calculations fully agreed with experimental observations, demonstrating that the catalytic oxidation reactions are initiated via Haber-Weiss activation of TBHP, resulting in the formation of tert-butyl peroxyl radicals (t-BuOO·), and simultaneous reduction of CoIII to CoII.",Theoretical and Computational Chemistry; Inorganic Chemistry; Catalysis; Kinetics and Mechanism - Inorganic Reactions; Theory - Computational; Homogeneous Catalysis,2025-11-11T05:58:29.111Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690a3659a482cba12201f02c/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690a3164ef936fb4a24dd39a/original/comparative-study-on-the-catalytic-activity-of-co-iii4o4-heterocubanes-in-alcohol-oxidation-reactions-in-solution.pdf
10.26434/chemrxiv-2025-l4tkd-v2,Linearized Pair-Density Functional Theory with Spin-Orbit Coupling,"We present the inclusion of spin-orbit coupling (SOC) effects in linearized pair-density functional theory (L-PDFT), which is a multi-state extension of multiconfiguration pair-density functional theory (MC-PDFT). Both 1-electron and 2-electron SOC integrals are computed using Breit-Pauli and
Douglas-Kroll-Hess Hamiltonians in the atomic mean-field approximation. SO-L-PDFT removes the unphysical the J-symmetry breaking observed in MC-PDFT. The accuracy SO-L-PDFT is validated by calculations of zero-field splittings, fine-structure excitation energies, and low-energy excited-state spectra for a diverse group of atoms and molecules spanning the whole range of the periodic table, including atoms of groups 3, 11, 13-17, the Ce3+ and U5+ ions, group 16 monohydrides, group 17 monoxides, lanthanide hexachlorides, actinyl ions and tricarbonatoactinyl complexes. We also compare the results to new spin-orbit-inclusive calculations by single-state and multi-state multireference perturbation theory",Theoretical and Computational Chemistry; Theory - Computational,2025-11-10T07:01:18.280Z,"[{'title': 'Linearized Pair-Density Functional Theory with Spin-Orbit Coupling', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69099cdca482cba122e78e77/original/linearized-pair-density-functional-theory-with-spin-orbit-coupling.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69099cdca482cba122e78e6b/original/linearized-pair-density-functional-theory-with-spin-orbit-coupling.pdf
10.26434/chemrxiv-2025-s6k1m-v2,Influence of Intrinsic Electric Fields and 2-His-1-Carboxylate/Chloride Facial Triad on the Active Sites of 2-Oxoglutarate–Dependent Enzymes ,"Iron (II)- and 2-oxoglutarate-dependent (Fe(II)/2OG) oxygenases form a large family of non-heme enzymes containing the Fe(II) center coordinated by two histidine residues and either a carboxylate or halide ligand, with 2OG acting as a co-substrate. Although these enzymes share a conserved 2-His-1-carboxylate/halide motif in their active sites, they catalyze a wide variety of oxidative chemical reactions. We here investigate two factors that can significantly impact the divergence in their observed catalytic functions, namely, the intrinsic electric field (IEF) exerted on the active site by the surrounding protein environment, and variations of the composition of the facial triad. Concretely, we first evaluate the IEFs in Fe(II)/2OG oxygenases and investigate whether the direction and magnitude of these computed IEFs correlate with catalytic function across multiple subfamilies of Fe(II)/2OG oxygenases. We also examine how these IEFs can influence the geometric and electronic structures of Fe(III)-superoxo intermediates formed in the active site of Fe(II)/2OG oxygenases upon binding O2, the initial step of their oxidative catalytic cycles. Additionally, we evaluated how the identity and orientation of the third ligand (Glu, Asp, or Cl) in the 2-His-1-carboxylate/halide facial triad influence the active site complexes. Our findings suggest that specific steps in the catalytic cycle are determined by the interplay between the IEF due to the protein environment and the structural features of the facial triad. The results of this study provide insights into the role of IEFs and the facial triads in the observed reaction specificity of different Fe(II)/2OG enzymes. ",Theoretical and Computational Chemistry; Physical Chemistry; Catalysis; Theory - Computational; Quantum Mechanics; Structure,2025-11-10T05:33:49.338Z,"[{'title': 'Sayfutyarova_IEF_SI', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690969d5ef936fb4a22e922e/original/sayfutyarova-ief-si.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/690969d4ef936fb4a22e9224/original/influence-of-intrinsic-electric-fields-and-2-his-1-carboxylate-chloride-facial-triad-on-the-active-sites-of-2-oxoglutarate-dependent-enzymes.pdf
