doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2025-pn8qg,Ensemble Siamese Neural Networks for Prodrug Activation Prediction,"Prodrug design enhances critical drug properties without affecting potency by harnessing metabolic activation to release the active pharmaceutical ingredient (API). However, predicting prodrug activation remains challenging, causing design failures and limiting systematic exploration of the prodrug design space. Here, we developed an ensemble Siamese neural network model to predict prodrug activation. We demonstrate that our model accurately predicts 95% of all approved prodrugs, compared to less than 75% for any of the currently established metabolism models. Prospective validation on in-house designed prodrugs further confirmed the model’s ability to rank prodrug candidates by their observed release profiles. This work establishes a generalizable framework for prodrug activation prediction and provides a foundation for rational prodrug design, with the potential to accelerate the development of safer and more effective medicines.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Drug Discovery and Drug Delivery Systems; Computational Chemistry and Modeling; Machine Learning,2025-11-27T15:00:36.549Z,"[{'title': 'Supplementary Tables and Figures', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68f26be6dfd0d042d11efb31/original/supplementary-tables-and-figures.pdf'}, {'title': 'Supplementary File 1', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68f26c19dfd0d042d11f0193/original/supplementary-file-1.xlsx'}, {'title': 'Supplementary File 2', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68f26c555dd091524f0f4e27/original/supplementary-file-2.xlsx'}, {'title': 'Supplementary File 3', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68f26c9dbc2ac3a0e0917350/original/supplementary-file-3.xlsx'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68f263dbbc2ac3a0e0904d49/original/ensemble-siamese-neural-networks-for-prodrug-activation-prediction.pdf
10.26434/chemrxiv-2025-mrgzj-v2,Mixture-of-Experts Transformers for Faithfully Deorbitalized Meta-GGA Density Functionals,"Meta-GGA density functional theory (DFT) is an important method in ab initio materials modelling; however, its computational cost limits applicability for generating large datasets or simulating extended length and time scales, as necessary for modern materials discovery. Deorbitalization is a promising strategy to accelerate meta-GGA DFT by removing the explicit orbital dependence of the exchange-correlation energy and potential using an approximation for the non-local kinetic energy density. Currently, achieving both accuracy and stability in practical deorbitalized simulations remains challenging, as many popular exchange-correlation density functionals are rigidly structured and inherently resistant to deorbitalization. These challenges motivate the need to understand the adaptability of traditional density functionals and to develop more advanced strategies for their design. Guided by this understanding, we adopt a physics-informed deep learning approach to reparameterize popular semi-local meta-GGA density functionals into non-local deorbitalized surrogates that more faithfully mimic their orbital-dependent parent functionals. Our approach is investigated for the deorbitalization of the MS2 exchange density functional of Sun et al. [DOI: 10.1063/1.4789414] using a transformer encoder that leverages multi-head self-attention and automatic differentiation to accurately predict exchange energy densities and partial derivatives across real-space integration grids. The outcome is a deep learning-based procedure for deorbitalizing meta-GGA density functionals that generalizes across diverse chemical bonding environments in both molecules and materials using a sparse mixture-of-experts model. The work shows the potential of advanced deep learning architectures towards constructing accurate surrogate models of expensive electronic structure methods, whilst outlining a path towards robust deorbitalized simulations of molecules and solids.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational; Machine Learning,2025-11-26T13:38:26.434Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6921e67ba10c9f5ca1397af2/original/mixture-of-experts-transformers-for-faithfully-deorbitalized-meta-gga-density-functionals.pdf
10.26434/chemrxiv-2025-kv6pn,Machine-learning insights into mechanical and ionic transport processes in thiophosphate solid electrolytes,"Understanding the coupling between mechanical integrity and ionic conductivity in solid electrolytes is central to the development of high-performance solid-state lithium batteries. In this work, a machine-learning interatomic potential (MLIP) was developed and iteratively refined to investigate the structural, mechanical, and transport properties of lithium thiophosphate (LPS) electrolytes. The model was trained on over 15,000 DFT-calculated structures using the aenet-PyTorch framework and subsequently employed in molecular dynamics (MD) simulations to probe pressure-dependent lithium-ion conductivity and mechanical response. Stress-strain analysis established a direct connection between local structural motifs and mechanical properties: Li2PS3 exhibits high stiffness (Young's modulus 52.9 GPa) due to dense P-S-P bridging of PS3(2-) chains and P2S7(2-) dimers, whereas Li3PS4 and Li7P3S11 are more compliant (16–17 GPa) because of a higher concentration of PS4(3-) tetrahedra, consistent with radial distribution function analysis. Ionic conductivity, computed via the Nernst-Einstein relation from 2 ns MD simulations across strain and temperature, shows that Li3PS4 exhibits pronounced strain-dependent transport, peaking at 0.55 S/cm at 600 K and 12% strain with a minimum activation energy of 0.11 eV. In contrast, Li7P3S11 displays strain-independent conductivity due to its robust three-dimensional diffusion network, in contrast to the quasi-two-dimensional network of Li3PS4. These results demonstrate the power of MLIPs for resolving the interplay between mechanical behavior and lithium-ion transport and highlight how polyanion chemistry and strain can be leveraged to tune solid-state electrolyte performance.",Theoretical and Computational Chemistry; Materials Science; Energy; Theory - Computational; Machine Learning; Energy Storage,2025-11-24T13:21:18.594Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691d26bda10c9f5ca172cb37/original/machine-learning-insights-into-mechanical-and-ionic-transport-processes-in-thiophosphate-solid-electrolytes.pdf
10.26434/chemrxiv-2025-n0c01-v3,"Mapping Ab Initio Physical Theories to Computational Chemistry Methods: The Contributions of Classical Mechanics, Thermodynamics and Statistical Mechanics,
Electromagnetism, Relativity, Quantum Mechanics, and Quantum Field Theory","Ab initio quantum chemistry aims to predict molecular properties solely from fundamental physical constants
and system composition, without empirical parameterization. This review elucidates how this endeavor is built upon an interdependent hierarchy of physical theories, each contributing essential concepts and introducing inherent approximations. We trace the foundational role of Classical Mechanics via the Born-Oppenheimer approximation, which separates nuclear and electronic motion, and the establishment of the molecular
Hamiltonian through the synergy of Quantum Mechanics and Classical Electromagnetism.1,2 We detail how
thermodynamics and statistical mechanics provide the critical link between microscopic quantum states and
macroscopic observables via the partition function.3 The review further examines the mandatory incorporation
of Relativity for heavy elements, governed by the Dirac equation, and the formal power of Quantum Field
Theory, which provides the second quantization formalism underpinning high-accuracy methods like Coupled
Cluster theory.4,5 Finally, we explore the emerging frontier of quantum electrodynamics (QED) in chemistry,
where the electromagnetic field itself is quantized.6 The discussion is framed by the central trade-off between
the rigorous inclusion of physical effects—from electron correlation to relativistic and QED corrections—and
the associated computational cost. This synthesis demonstrates that the ongoing evolution of ab initio methods is a systematic effort to replace convenience-driven classical approximations with rigorous, unified physical theories, thereby extending the domain of the first-principles prediction.",Theoretical and Computational Chemistry; Theory - Computational,2025-11-30T03:36:11.926Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6923b24eef936fb4a251346f/original/mapping-ab-initio-physical-theories-to-computational-chemistry-methods-the-contributions-of-classical-mechanics-thermodynamics-and-statistical-mechanics-electromagnetism-relativity-quantum-mechanics-and-quantum-field-theory.pdf
10.26434/chemrxiv-2025-dp1cw,How Dispersion Interactions at the Excited State Can Tune Photochromism of Embedded Chromophores,"We present QM/MMpol-cLR$^3$, a polarizable embedding QM/MM framework that includes explicit, state-specific dispersion terms. This method enables a rigorous treatment of dispersion on top of electrostatic and induction effects in ground and excited-state calculations. Using QM/MMpol-cLR$^3$, we show that dispersion interactions control excited-state solvatochromism through two distinct mechanisms. In azulene, opposite shifts of the L$_a$ and L$_b$ states arise from state-specific dispersion linked to changes in excited-state polarizability. In bacteriochlorophyll a, dispersion instead stems from the interplay between polarizability changes and transition-dipole–driven response, governing the Q$_y$ and Q$_x$ shifts. Finally application to the LH2 complex reveals pigment-dependent dispersion shifts between the B800 and B850 rings, impacting excitation-energy transfer. These results establish dispersion as an essential, non-empirical component for predictive excited-state simulations in complex environments.",Theoretical and Computational Chemistry; Physical Chemistry; Theory - Computational; Photochemistry (Physical Chem.); Spectroscopy (Physical Chem.); Materials Chemistry,2025-11-28T10:21:39.294Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6924d4de65a54c2d4a80d55c/original/how-dispersion-interactions-at-the-excited-state-can-tune-photochromism-of-embedded-chromophores.pdf
10.26434/chemrxiv-2025-2j3vz-v4,Quantum Computing and Artificial Neural Network methods in approximating the Quantum Many-Body Fermion System for Modern Quantum Chemistry Applications,"The field of quantum chemistry has long been defined by the central computational challenge of the quantum
many-body fermionic system problem, main the electronic Schrödinger equation. This exponential scaling
makes it computationally intractable to solve, the exact governing electronic Schrödinger equation.
Approximation methods have been developed, ranging from the widely used Density Functional Theory (DFT)
to Coupled Cluster (CC) theory. While powerful, these conventional approaches often involve controlled
truncations which caused a trade-off between accuracy, leaving many systems—particularly those with strong
electron correlation—beyond the reach of ab initio simulation. Furthermore, the famous fermionic sign
oscillation problem is particularly severe in stochastic methods like Quantum Monte Carlo (QMC).
1 Traditional Ansätze are also frequently engineered specifically for particular systems, which results in a fragmentation of results and fundamentally limits the transferability. Recent research demonstrates that with carefully designed architectures, ANNs can not only represent ground states of model systems with high precision but also tackle the sign problem, offering a promising path forward for strongly correlated electronic structure calculations.2,3 This review charts the paradigm shift driven by Neural Network Quantum States (NNQS), which leverage the representational power of deep learning to overcome these barriers. We detail the architectural evolution from Restricted Boltzmann Machines to autoregressive models like RNNs and Transformers, which enable exact, uncorrelated sampling and bypass critical
bottlenecks.2,4,5Furthermore, we explore the geometric foundation of high-efficiency optimization via the neural
networks, which decouples optimization cost from model complexity.6 The frontier of the field is marked by the
integration of operator learning and hybrid quantum-classical frameworks, such as Reinforcement Learning for
contracted quantum eigen-solvers and Quantum-Enhanced Neural Networks, which leverage quantum processors to enhance expressivity for hardware-efficient Ansätze.7,8 By framing the problem through the lens of computational resource allocation—specifically, trading exponential memory demands for polynomialcomplexity optimization and sampling—this review elucidates how recent advances at the intersection of artificial neural networks and quantum computing have evolved. The emergence of those methods not merely progress into a powerful simulation-tools, but also a hybrid computational interface.9 This convergence offers a versatile and systematically improvable framework for potentially addressing some of the most challenging
problems in quantum physics and chemistry.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling,2025-11-26T09:53:31.397Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6920a77c65a54c2d4af502df/original/quantum-computing-and-artificial-neural-network-methods-in-approximating-the-quantum-many-body-fermion-system-for-modern-quantum-chemistry-applications.pdf
10.26434/chemrxiv-2025-qgc1q,Local Pair Natural Orbital-based Coupled-Cluster Theory through Full Quadruples (DLPNO-CCSDTQ),"In this work, we implement a local-pair natural orbital based coupled-cluster method through the full treatment of quadruple excitations (CCSDTQ). The domain-based local pair natural orbital (DLPNO) approach, which has successfully been applied to lower levels of coupled-cluster theory, is utilized in our algorithm, and thus our algorithm is called DLPNO-CCSDTQ. For simplicity in the working equations and in the implementation, we t1-dress the two-electron integrals as well as Fock matrix elements. Our method can recover CCSDTQ-CCSDT and CCSDTQ-CCSDT(Q) energy differences on the order of 0.01 kcal/mol, even at a loose quadruples natural orbital (QNO) occupation number cutoff of 3.33 * 10^-6. We also showcase results from computations that would be intractable with canonical CCSDTQ, such as benzene dimer and (H2O)17 water clusters, to highlight the capabilities of our code and its potential future applications.",Theoretical and Computational Chemistry; Physical Chemistry; Energy; Computational Chemistry and Modeling; Theory - Computational; Quantum Mechanics,2025-11-30T09:31:00.438Z,"[{'title': 'Additional Working Equations', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691cbd06ef936fb4a23bb178/original/additional-working-equations.pdf'}, {'title': 'Geometries and Absolute Energies', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691cbd6765a54c2d4a48bec3/original/geometries-and-absolute-energies.zip'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691cba3cef936fb4a23b39eb/original/local-pair-natural-orbital-based-coupled-cluster-theory-through-full-quadruples-dlpno-ccsdtq.pdf
10.26434/chemrxiv-2025-l24qq-v3,Scalable Force Fields for Metal-Mediated DNA Nanostructures ,"Force fields were developed for metal-mediated DNA (mmDNA) structures, using ab initio methods to parameterize metal coordination. Two mmDNA structures were considered, using cytosine/thymine mismatches with coordinated Ag and Hg metal atoms. These base pairs were parameterized with the proposed computational framework and subjected to multiple validation steps. The generated force fields showed enhanced structural stability within the metallated base pairs, with the coordinated metal rotating into the major groove. Our findings show a higher propeller angle associated with the metallated base pair, which agrees with previously reported experimental data. The developed force fields have the potential to unveil the structural dynamics of long metallated DNA nanowires, while results have been demonstrated on a chain of three mmDNA base pairs. ",Theoretical and Computational Chemistry; Nanoscience; Nanodevices; Theory - Computational,2025-11-26T12:21:45.880Z,"[{'title': 'Suplementary Figures and Data', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69213eb9a10c9f5ca122dd72/original/suplementary-figures-and-data.pdf'}, {'title': 'PDB Structure Files', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69213eb9a10c9f5ca122dd77/original/pdb-structure-files.zip'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69213eb9a10c9f5ca122dd66/original/scalable-force-fields-for-metal-mediated-dna-nanostructures.pdf
10.26434/chemrxiv-2025-95h3k,Many Roads to the Seam: How Conformational Flexibility Drives Nonadiabatic Relaxation in a Prototypical Tetrapyrrolic Chromophore,"Large and structurally flexible chromophores pose challenges for in silico modelling of photodeactivation due to the many vibrational modes that can funnel the system toward energy degeneracy. In this work, we examine how the multiple degrees of freedom in biliverdin, a prototypical tetrapyrrolic chromophore, cooperate to drive access to the S1/S0 intersection seam in vacuo. We begin by mapping the ground-state potential energy surface to identify representative biliverdin conformers relevant to photoexcitation. We then use a CASSCF-based framework to map the excited-state landscape and characterize the intersection seam, identifying distinct conical-intersection types. Finally, we employ ab initio multiple spawning to resolve the dynamical pathways by which the system accesses these regions. DFT potential-energy and free-energy mappings indicate that, although several conformers are relevant, the “locked-helix” ZsZsZs conformer predominates on the ground state. The intersection seam comprises numerous geometrically distinct regions characterized by varying degrees and combinations of dihedral torsion, pyramidalization, and bond-length alternation. Yet only select regions lie within energetic reach, and moderate barriers separate them from the S1 minimum. Nonadiabatic dynamics combined with multivariate analyses show that, despite extensive mode coupling during deactivation that guides the system toward multiple regions of the seam, a single dihedral torsion together with bond-length alternation predominantly drive energy degeneracy. This work offers new insight into biliverdin’s intrinsic photochemical response and underscores a general feature of flexible chromophores: many modes may participate during photorelaxation, but only a limited subset ultimately dictates seam accessibility.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational,2025-11-26T10:48:41.267Z,"[{'title': 'Supporting information for: Many Roads to the Seam: How Conformational Flexibility Drives Nonadiabatic Relaxation in a Prototypical Tetrapyrrolic Chromophore', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6920d031a10c9f5ca11204e8/original/supporting-information-for-many-roads-to-the-seam-how-conformational-flexibility-drives-nonadiabatic-relaxation-in-a-prototypical-tetrapyrrolic-chromophore.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6920cee1a10c9f5ca111435a/original/many-roads-to-the-seam-how-conformational-flexibility-drives-nonadiabatic-relaxation-in-a-prototypical-tetrapyrrolic-chromophore.pdf
10.26434/chemrxiv-2025-jzv5j-v3,Beyond Exactness: Approximation Strategies to the Many-Body Schrödinger Equation for Modern Quantum Chemistry Applications,"The many-body Schrödinger equation is a fundamental framework for describing the behaviors of electrons in
molecular systems based on quantum mechanics. It largely forms the basis for quantum-chemistry-based energy
calculation and has become the core concept of modern electronic structure theory.1 However, its complexity
increases exponentially with the number of interacting particles, and its exact solution remains intractable in
most cases. To bridge this gap, various approximation strategies have been developed, forming the basis of
modern quantum chemistry.1 Accurate approximation methods for the many-body Schrödinger equation enable
the solution of complex, otherwise intractable problems with enhanced accuracy and balanced computational
costs. This review focuses on the conceptual foundations of these approximation approaches, ranging from
mean-field theories, such as Hartree–Fock, through post–Hartree–Fock correlation methods, including
configuration interaction, perturbation theory, and coupled-cluster techniques, to the widely adopted density
functional theory and semi-empirical models; newly emerging methods such as quantum Monte Carlo, and
machine learning-augmented strategies would also be addressed.
2-8 The accuracy and efficiency were also
briefly mentioned for those approximation methods, highlighting the trade-offs between theoretical rigor and
computational feasibility. These approximation strategies for the many-body Schrödinger equation continue to
be central to quantum chemistry, enabling increasingly reliable predictions of molecular structure, energetics,
and dynamics with reduced computational costs.
",Theoretical and Computational Chemistry; Theory - Computational,2025-11-26T09:49:29.545Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6920a703ef936fb4a2e8d563/original/beyond-exactness-approximation-strategies-to-the-many-body-schrodinger-equation-for-modern-quantum-chemistry-applications.pdf
10.26434/chemrxiv-2025-m6sft,"Diabatization with electrostatic embedding for studying
photophysics in organic molecular crystals","Highly emissive organic molecular crystals find applications in several areas, such as organic electronics, solar cells, and sensors. Understanding the excited-state mechanisms underlying these applications is essential for optimizing and controlling them effectively. Exciton models coupled with nonadiabatic dynamics, particularly quantum dynamics, provide crucial insights into photochemical and photophysical processes in molecular crystals. Nevertheless, there remains a lack of general tools and automated workflows to facilitate such simulations. In this paper, we present a computational strategy to investigate the photoactivated dynamics of organic molecular crystals, bridging methodologies traditionally used for molecular systems and materials science, with a particular focus on the interplay between local excitations and charge-transfer (CT) processes. We have implemented an interface between the fromage and Overdia programs, enabling the construction of vibronic Hamiltonians for molecular crystals within an excited-state ONIOM(QM:QM’) framework, incorporating long-range electrostatics through a RESP-based Ewald summation. Fragment-based diabatization provides a route to quantum dynamics simulations in weak-to-intermediate coupling regimes. The method was applied to the photophysics of dibenzo[g,p]chrysene (DBC) crystals using time-dependent DFT. The fromage/Overdia interface was employed to compute the couplings of local excitations and CT states for all 18 unique DBC dimers in the crystal and to quantify the influence of electrostatic embedding, which was found to be modest (10–20%). Simulations on π-stacked dimers reproduced the small red shift observed experimentally from solution to crystal, attributed to electronic interactions among fixed monomers rather than crystal electrostatics. Quantum dynamics simulations revealed ultrafast population transfer from bright local excitations to charge-transfer states. This approach establishes a robust framework linking molecular and solid-state excited-state dynamics, with potential applications for studying excitations, defects, and impurities in molecular crystals.",Theoretical and Computational Chemistry; Physical Chemistry; Theory - Computational; Photochemistry (Physical Chem.); Spectroscopy (Physical Chem.); Materials Chemistry,2025-11-25T08:12:20.729Z,"[{'title': 'Supporting Information ', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691ddb6bef936fb4a26a4e12/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691dd0d165a54c2d4a753627/original/diabatization-with-electrostatic-embedding-for-studying-photophysics-in-organic-molecular-crystals.pdf
10.26434/chemrxiv-2025-6k0zs,Which molecular fragmentation scheme is best suited for   relative energies of proteins?,"Conventional quantum chemical (QC) methods exhibit a steep computational scaling with respect to the number of atoms in the investigated system.  Hence, working with larger systems like peptides or even proteins becomes computationally unfeasible with traditional QC methods. One way to overcome this challenge are molecular fragmentation methods. Many different flavours of molecular fragmentation schemes based on different partitionings have been suggested in the literature, but have hardly been compared numerically. Our group has recently reported a common formalism for molecular fragmentation schemes, which enables a consistent benchmark of different approaches. Here, we assess the performance of the molecular fractionation with hydrogen caps (MFHC), the pair-pair approximation to the generalized many-body expansion (pp-GMBE), and the molecules-in-molecules (MIM) approach within this general framework. Our benchmark includes single- and multi-level schemes as well as an electrostatic embedding of the fragments in point charges of the whole system. The energies and computational demand of a chosen set of proteins are evaluated with the different methods within the framework. This enables a rare numerical comparison between the different schemes. Of the compared methods, our implementation of pp-GMBE yields the best agreement with experiment, while MFHC with additional pair couplings offers a good cost-accuracy ratio.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational,2025-11-25T07:29:20.327Z,"[{'title': 'Supporting Information to: Which molecular fragmentation scheme is best suited for relative energies of proteins?', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691dc489a10c9f5ca18a4668/original/supporting-information-to-which-molecular-fragmentation-scheme-is-best-suited-for-relative-energies-of-proteins.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691db8c2ef936fb4a265a6aa/original/which-molecular-fragmentation-scheme-is-best-suited-for-relative-energies-of-proteins.pdf
10.26434/chemrxiv-2025-3jqnp,Understanding the photochemistry of a crystalline push-pull norbornadiene photoswitch,"Molecular solar thermal (MOST) materials store and release solar energy through light-induced reversible reactions involving molecular photoswitches. Solid-state crystalline MOST materials can offer higher energy densities and easier device integration than their liquid counterparts. However, their photochemical mechanisms remain poorly understood. Norbornadiene (NBD), which undergoes a [2+2]-photocycloaddition to form its photoisomer quadricyclane (QC), has been proposed as a candidate for MOST applications. We used multiconfigurational quantum mechanical calculations and non-adiabatic molecular dynamics to investigate the mechanism of a push–pull NBD-derivative, 1,3,4-trimethyl-5,6-dicyanonorbornadiene (TMDCNBD). This study demonstrates cutting-edge multiscale ONIOM(QM/QM′) nonadiabatic molecular dynamics framework in TMDCNBD crystals. The crystal packing of TMDCNBD preserves molecular flexibility, enabling ultrafast [2+2]-photocycloaddition via energetically accessible S₁/S₀ conical intersections, with negligible exciton transport. Simulations predict product quantum yields of 57% for TMDCNBD and 37% for its metastable quadricyclane (QC) form, TMDCQC, which stores 0.36 MJ kg⁻¹. This work demonstrates TMDCNBD as a promising crystalline MOST candidate and establishes a transferable computational protocol for modelling ultrafast photochemistry in the solid state. ",Theoretical and Computational Chemistry; Physical Chemistry; Computational Chemistry and Modeling; Theory - Computational; Spectroscopy (Physical Chem.); Materials Chemistry,2025-11-25T07:00:14.254Z,"[{'title': 'Supporting Information ', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691daf6ea10c9f5ca186f41b/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/691763a665a54c2d4a56fce8/original/understanding-the-photochemistry-of-a-crystalline-push-pull-norbornadiene-photoswitch.pdf
