doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2025-7z95m,"Interaction-constrained 3D molecular generation
using a diffusion model enables structure-based
pharmacophore modeling for drug design","A key challenge in structure-based drug design is generating three-dimensional molecules while preserving essential protein–ligand interactions. We propose a structure-based pharmacophore modeling framework based on a conditional diffusion model to generate molecules that satisfy specified interaction constraints. The proposed method incorporates a semantic fusion architecture that integrates multiple interaction-specific neural networks, each designed to capture distinct molecular interactions such as hydrogen bonds and hydrophobic interactions.
The effectiveness of the method is demonstrated through a practical case study targeting the SARS-CoV-2 main protease, a critical antiviral target. Molecular dynamics simulations reveal that the generated molecules maintain both structural stability and key interactions comparable to those of a bioactive reference ligand. Binding free energy calculations using the molecular mechanics generalized
Born surface area (MM/GBSA) method further demonstrate that several generated molecules exhibit more favorable binding affinities than that of the reference. ADMET profiling indicates that the generated molecules possess desirable
drug-likeness and pharmacokinetic properties. The method also demonstrates generalizability to other protein targets and generates synthetically accessible molecules.",Theoretical and Computational Chemistry; Organic Chemistry; Computational Chemistry and Modeling; Machine Learning; Chemoinformatics - Computational Chemistry,2025-06-16T12:40:42.345Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684c1f943ba0887c3310534d/original/interaction-constrained-3d-molecular-generation-using-a-diffusion-model-enables-structure-based-pharmacophore-modeling-for-drug-design.pdf
10.26434/chemrxiv-2025-5466l,Unsupervised Density-Based Method for Analyzing Ion Mobility in Crystalline Solid-State Electrolytes,"Understanding the connection between chemistry, structure, and ion migration in solid-state electrolytes (SSEs) is vital to enable safer, more efficient all-solid-state batteries and other advanced electrochemical devices. Atomistic simulations offer invaluable access to the intricacies of this connection. However, extracting meaningful insights often requires detailed crystallographic knowledge and painstaking examination of simulation trajectories. This work introduces a density-based unsupervised method that accurately and efficiently identifies and categorizes crystallographic sites while providing a robust framework for analyzing ionic transport from \textit{ab initio} and classic molecular dynamics simulations. Unlike previous schemes, it needs no prior structural knowledge and is adaptable to various material systems. Our approach, implemented in the open-source CrySF package and validated on representative SSEs such as Li7La3Zr2O12 (a garnet), Li10GeP2S12 (a sulfide), and Li6PS5}Br (an argyrodite), effectively analyzes the interplay between structure, ionic mobility and collective migration phenomena, offering a powerful tool to accelerate the development of high-performance SSEs.",Theoretical and Computational Chemistry; Materials Science; Computational Chemistry and Modeling; Theory - Computational; Machine Learning,2025-06-16T09:59:58.420Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6849e212c1cb1ecda01ead3b/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6849dd843ba0887c33a29ce3/original/unsupervised-density-based-method-for-analyzing-ion-mobility-in-crystalline-solid-state-electrolytes.pdf
10.26434/chemrxiv-2025-bzf4z,Hydration Free Energies for Small Molecules with Physics-based Descriptors: Graph Neural Network with Cross Attention,"Hydration free energy (HFE) is a fundamental thermodynamic property with broad relevance in both chemistry and biology, particularly in solvation processes. Traditional methods for computing HFE, such as molecular dynamics simulations, are often computationally intensive and require significant domain-specific calibration. Recent advances in machine learning (ML) have enabled more efficient HFE predictions, especially for small molecules. However, many existing ML models lack interpretability and often rely on large, opaque feature sets. In this study, a cross-attention-based graph neural network (GNN) is used for predicting the HFE of small molecules from the FreeSolv dataset. Our model integrates graph representations of solute and solvent molecules and captures their mutual interactions through a cross-attention mechanism during message passing. To enhance physical interpretability, we incorporate a compact set of six global molecular descriptors: approximate electrostatic energy computed via a closed-form Generalized Born (GB) model, polar surface area, logarithm of the octanol–water partition coefficient (log P), hydrogen bond donors, hydrogen bond acceptors, and the number of rotatable bonds. We benchmark our model against classical machine learning methods and recent GNN-based baselines. Our attention-based GNN not only improves prediction accuracy but also maintains transparency in feature importance. Our method outperforms existing baselines, achieving a mean absolute error (MAE) of 0.54 ± 0.04 kcal/mol and a root mean square error (RMSE) of 0.75 ± 0.03 kcal/mol, which is approximately 23% and 36% improvement as compared to the bestperforming baseline, respectively. The ablation study reveals that among the global descriptors used for the solute, electrostatic energy and polar surface area are the most critical in reducing prediction error, followed by features related to hydrogen bonding. This combination of high accuracy and strong interpretability makes our framework well-suited for large-scale, data-driven investigations of solvation free energies.",Theoretical and Computational Chemistry; Physical Chemistry; Computational Chemistry and Modeling; Machine Learning,2025-06-16T08:07:11.304Z,"[{'title': 'Supporting Information: Hydration Free Energies for Small Molecules with Physics-based Descriptors: Graph Neural Network with Cross Attention', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ac8fd1a8f9bdab5c9b5f5/original/supporting-information-hydration-free-energies-for-small-molecules-with-physics-based-descriptors-graph-neural-network-with-cross-attention.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ac0cd3ba0887c33ce0f4d/original/hydration-free-energies-for-small-molecules-with-physics-based-descriptors-graph-neural-network-with-cross-attention.pdf
10.26434/chemrxiv-2025-v2qck,Enhanced proton transport in Fluorine-free membranes by balancing confinement and pore chemistry,"The design of low-temperature fuel cells and electrolyzers involving proton exchange membranes (PEMs) has been dominated by the exceptional performance and industrial dominance of Nafion{\texttrademark}. With emerging regulations limiting the use of fluorinated compounds, the search for F-free alternatives must be accelerated. Here, we optimize a fluorine-free liquid crystalline poly(epichlorohydrin) membrane, based on the identification of key descriptors for proton mobility obtained using machine learning potentials derived from first-principles calculations for extensive molecular dynamics.  Proton transfer is controlled by the interplay between water confinement and internal pore chemistry.  This allows us to modify the active functional groups so that they directly participate in the proton diffusion process, increasing three times the diffusion rate in the membrane thus being close to Nafion standards. This work provides key descriptors for a targeted design approach essential for catalyzing the commercial development of next-generation fluorine-free PEMs. ",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Machine Learning; Artificial Intelligence,2025-06-16T04:44:10.008Z,"[{'title': 'Supplementary Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684aae3b1a8f9bdab5c2cae1/original/supplementary-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684a837a3ba0887c33c3a8ff/original/enhanced-proton-transport-in-fluorine-free-membranes-by-balancing-confinement-and-pore-chemistry.pdf
10.26434/chemrxiv-2025-bwqx3,Assigning Flavin’s Difference-FTIR Spectral Bands in Solution: Frequency and Intensity Shifts in Flavin’s 1-electron and 2-electron Reduced States,"Flavins are versatile cofactors that undergo different redox, chemical, and/or photophysical transformations depending on the protein they are bound to. A powerful tool available for studying their transformations is Fourier Transform Infrared (FTIR) difference spectroscopy, where changes in the FTIR absorption bands relate to specific changes in flavin’s bonding or interactions with its neighboring environment. While the infrared (IR) spectra of oxidized flavins are well-characterized, fewer computational and experimental studies have focused on characterizing the IR spectra of flavins in their reduced (radical semiquinone or hydroquinone) states. Here, we employ hybrid quantum mechanical/molecular mechanical (QM/MM) models with implicit solvation to compute vibrational frequencies and IR intensities for a model flavin (lumiflavin) in its oxidized, anionic semiquinone, anionic hydroquinone, and neutral hydroquinone states. The water solvent configurations around the flavin are sampled with molecular dynamics for each state. These simulations, applied with semi-empirically determined broadening and frequency-scaling factors, are used to assign the main features of experimental FTIR difference spectra in the diagnostic 1350–1750 cm−1 range from a variety of sources. The calculations show distinct, redox-state-dependent frequency shifts, especially for C=O stretching bands and C=N stretching bands consistent with changing formal bond orders in flavin’s pteridine rings upon reduction. These shifts can serve as spectral fingerprints for specific radical and 2-electron reduced forms, which will aid in interpreting these bands in FTIR difference spectroscopy measurements of flavoproteins.",Theoretical and Computational Chemistry; Physical Chemistry; Biological and Medicinal Chemistry; Computational Chemistry and Modeling; Theory - Computational; Spectroscopy (Physical Chem.),2025-06-19T11:27:23.996Z,"[{'title': 'Supporting Information document', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68511169c1cb1ecda07540ad/original/supporting-information-document.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68510eec3ba0887c33faab37/original/assigning-flavin-s-difference-ftir-spectral-bands-in-solution-frequency-and-intensity-shifts-in-flavin-s-1-electron-and-2-electron-reduced-states.pdf
10.26434/chemrxiv-2025-kp7jf-v2,The up’s and down’s of internal conversion,"Internal conversion is a vital vibronic loss mechanism which competes with all other photophysical mechanisms, and available in the literature is a plethora of information on the subject. However, this data is often difficult to penetrate due to its complexity. As well, due to the sheer number of methods, it is often difficult to understand which method is better for certain systems. This comprehensive review on the state of the art explores the history of internal conversion and provides context to its evolution up to modern quantum chemistry. We highlight the most prevalent methods used to study atomic systems, where they rise, and where they fall. Crucially, we note each methods and the corresponding results in a simplified manner, and thread everything together to elucidate how everything is related. This tapestry illustrating the up’s and down’s of internal conversion will aid researchers in their study of new and innovative materials, and provides a vital comparison of methods not easily gained.",Theoretical and Computational Chemistry; Physical Chemistry; Computational Chemistry and Modeling; Theory - Computational; Materials Chemistry,2025-06-20T11:05:20.048Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6853cdda3ba0887c33533443/original/the-up-s-and-down-s-of-internal-conversion.pdf
10.26434/chemrxiv-2025-xh721-v2,A Multiscale Modeling Approach to Chiral Nanocluster Self-assembly,"The controlled formation of chiral microstructures from functionalized nanoparticles remains a key challenge in nanoscience. Factors such as ligand charge, counterion type, and pH critically affect nanoparticle self-assembly, yet molecular-level mechanisms remain poorly understood. In this study, we used atomistic and coarse-grained (CG) molecular dynamics (MD) simulations to investigate the self-assembly of [Ag$_9$(\textit{o}-MBA)$_9$]$^{9-}$ (where \textit{o}-MBA = \textit{ortho}-mercaptobenzoic acid) in the presence of calcium ions. Atomistic MD simulations revealed dynamic silver cores and site-specific Ca$^{2+}$ binding, which promotes the formation of ordered motifs. CG MD simulations enabled us to simulate large multimeric systems with hundreds of nanoclusters over extended timescales. Together, the simulations show that nanoclusters assemble into long linear chains, which subsequently coil into chiral superstructures. These findings provide multiscale, molecular-level insight into how calcium-mediated interactions guide the chiral self-assembly of monolayer-protected metal nanoclusters and establish a computational framework for the rational design of chiral nanomaterials.",Theoretical and Computational Chemistry; Nanoscience; Nanostructured Materials - Nanoscience; Computational Chemistry and Modeling; Theory - Computational; Materials Chemistry,2025-06-20T09:42:17.502Z,"[{'title': 'Supplimentary Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68538cdc3ba0887c334acc52/original/supplimentary-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68538cdc3ba0887c334acc47/original/a-multiscale-modeling-approach-to-chiral-nanocluster-self-assembly.pdf
10.26434/chemrxiv-2025-4cmx9,DSKO: dancing through DFTB parameterization,"Density Functional Tight-Binding (DFTB) offers a computationally efficient alternative to {\em ab initio} methods, bridging between the accuracy of DFT and the speed of semiempirical models. The approximate nature of DFTB makes its reliability highly dependent on parameter quality though. While recent advancements have significantly improved the parametrization of the so-called repulsive potential, the parametrization of the electronic part of the DFTB interaction remains relatively simplistic and underdeveloped. We present our in-house DFTB Slater-Koster Optimizer (DSKO), a novel framework that aims at producing accurate and transferable electronic parameter sets under rigorous physical constraints. Incorporating robust optimization algorithms and physics-informed loss functions, DSKO generates DFTB electronic parameters that yield electronic properties, such as density of states and band structures, closely matching DFT reference data. The versatility of DSKO facilitates the wide application of DFTB to materials science challenges, paving the way for routine high-fidelity semiempirical simulations.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational,2025-06-20T08:21:21.059Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68515ead3ba0887c330317a3/original/dsko-dancing-through-dftb-parameterization.pdf
10.26434/chemrxiv-2025-jzqqb,Enabling Next Generation Enzyme Mimics Through Local Electric Field Control in Organic Cage Catalysts,"Electric fields (EFs) can, in principle, accelerate chemical reactions by preferentially stabilizing charge distribution in transition states. In practice, solution-phase molecular tumbling makes alignment of external (applied) EFs with a dipo-lar catalyst challenging, limiting application of EFs in catalyst design. Enzymes impose local oriented EFs on constrained substrates to obtain enormous catalytic accelerations (10^19), but interrogation of EFs in such complex systems remains difficult. Supramolecular enzyme mimics offer a compact, tuneable solution to studying and exploiting oriented EFs in cavities, as long as catalysis is well-oriented. Here, we show that a recently prepared organic cage enzyme mimic is an ideal scaffold for understanding EF-promoted catalysis due to a precisely aligned covalent intermediate. Using theory, we (i) establish the applied field axis that accelerates the rate of an acyl transfer reaction inside the cage; (ii) demonstrate a significant 71% of the applied EF is translated to a reduction in the reaction barrier; (iii) show strategic placement of charged substituents on the cage exterior creates local EFs that accelerate catalysis through-space, overcoming the prob-lem of molecular tumbling; (iv) identify modified catalyst candidates with cavity field strengths comparable to enzyme active sites (~0.2 V/Å) and a predicted 10^2 rate enhancement over the parent cage, representing a 40-50% field conver-sion. Finally, we derive a generalizable finite capacitor model to predict how local, oriented EFs can accelerate catalysis in dipolar fields.",Theoretical and Computational Chemistry; Organic Chemistry; Catalysis; Supramolecular Chemistry (Org.); Theory - Computational; Organocatalysis,2025-06-19T09:53:43.335Z,"[{'title': 'Supporting information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68505df61a8f9bdab5de441c/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/685059693ba0887c33e42d37/original/enabling-next-generation-enzyme-mimics-through-local-electric-field-control-in-organic-cage-catalysts.pdf
10.26434/chemrxiv-2025-f798t,An Equation-of-Motion Coupled Cluster Singles and Doubles Approach to Auger-Meitner Spectra Based on the One-Center Approximation,"A robust and computationally efficient methodology to compute Auger decay rates is presented that combines equation-of-motion coupled cluster singles and doubles two-particle Auger density matrices (also known as two-particle Dyson matrices) with precalculated bound-continuum integrals from atomic calculations, known as the one-center approximation. Illustrative applications include KLL Auger electron spectra (AES) of several small and medium-sized molecules.",Theoretical and Computational Chemistry; Physical Chemistry; Theory - Computational; Spectroscopy (Physical Chem.),2025-06-18T08:27:20.213Z,"[{'title': 'Supplementary Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ec3963ba0887c3391e122/original/supplementary-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ebe72c1cb1ecda00b1d34/original/an-equation-of-motion-coupled-cluster-singles-and-doubles-approach-to-auger-meitner-spectra-based-on-the-one-center-approximation.pdf
10.26434/chemrxiv-2025-jdfq2,Understanding DFT uncertainties for more reliable reactivity predictions by advancing the analysis of error sources,"Decades of advancements and thousands of successful applications contributed to the reliability of density functional theory (DFT) methods. Especially in main group chemistry, DFT predictions tend to be increasingly more predictive. In this study we deeply analyze unexpected (ca. 8–13 kcal/mol) DFT disagreements obtained for a few organic reactions using only widely adopted, modern, hybrid and higher rung DFT methods. To understand the underlying causes, here, we move beyond conventional statistics-based benchmarks by combining recent advances in DFT error decomposition with affordable gold-standard references. This approach helps to characterize and disentangle multiple functional and density-based error types and enables us to find functional(s) suitable for broad mechanistic studies in all studied examples. The proposed tools are cost-efficient, readily accessible, and easy to integrate into routine thermochemistry workflows. While the focus is on main group reactions, the approach is applicable also for transition metal, bio-, and surface chemistry to assist more predictive reactivity modeling.",Theoretical and Computational Chemistry; Organic Chemistry; Catalysis; Computational Chemistry and Modeling; Theory - Computational; Organocatalysis,2025-06-18T08:18:54.606Z,"[{'title': 'Additional DFT and CCSD(T) results, extended DFT analysis', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ea4003ba0887c33893a62/original/additional-dft-and-ccsd-t-results-extended-dft-analysis.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684ea191c1cb1ecda00376de/original/understanding-dft-uncertainties-for-more-reliable-reactivity-predictions-by-advancing-the-analysis-of-error-sources.pdf
10.26434/chemrxiv-2025-dbng4,Resolving molecular interactions in protein folding trajectories with NCIPLOT,"Non-covalent interactions (NCIs) are fundamental to the structure, stability, and function of proteins. These interactions form complex networks that control how different protein regions relate to each other or to external molecules (e.g., solvent, ligands, cofactors, other proteins), shaping the energy landscape of the system.  Molecular dynamics (MD) simulations are widely used to study proteins and other biomolecules, helping to explore their structures and transitions between them at atomic resolution. However, the analysis of MD trajectories is often limited to the estimation of geometric features or metrics relating instantaneous configurations to reference structures, which may overlook relevant details of the interactions that drive conformational changes. In this work, we propose a systematic approach to the analysis of simulation data based on NCIs. This enables a direct, data-driven view of how specific interactions contribute to the stability and rearrangement of structural elements. By applying NCIPLOT4 to MD trajectories, we capture electron density features from topologically meaningful regions to quantify the strength and character of inter-residue interactions across time. This allows us to map the interactions shaping protein conformations and how they change along certain processes.  We apply this framework to ultra-long equilibrium trajectories of protein folding, revealing patterns of interaction changes that correspond to distinct folding pathways.  This NCI-based approach provides a powerful complement to the traditional structural analysis toolbox, deepening our understanding of protein folding dynamics.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Biophysics; Computational Chemistry and Modeling; Theory - Computational,2025-06-16T11:54:31.630Z,"[{'title': 'Supporting Information for Resolving molecular interactions in protein folding trajectories with NCIPLOT', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/684bfd8c3ba0887c330b3aab/original/supporting-information-for-resolving-molecular-interactions-in-protein-folding-trajectories-with-nciplot.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68497eda3ba0887c3392a146/original/resolving-molecular-interactions-in-protein-folding-trajectories-with-nciplot.pdf
